Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,SWVA PARADISE,0|0|0|0|0|87,Win,,,,,,,,,,,,,,
,,,,,,Fen Sins,44,0,6,0,0,0,1,18,90.0,20,8,9,88.9
,,,,,,I CheddR I,19,0,4,0,0,0,0,7,53.8,13,5,10,50.0
,,,,,,Reedrix,10,20,8,0,0,0,1,5,100.0,5,0,0,0
,,,,,,VelcroV,9,0,2,3,0,2,0,4,44.4,9,1,6,16.7
,,,,,,King Plamer,5,3,4,0,1,3,0,2,40.0,5,1,4,25.0
,,,THE MOB,0|0|0|0|0|61,Loss,,,,,,,,,,,,,,,
,,,,,,PattyMil,23,0,8,1,0,0,1,8,44.4,18,4,13,30.8
,,,,,,LacedmyPercss,19,0,2,0,0,0,0,7,58.3,12,5,6,83.3
,,,,,,llFREEBOARDSll,13,6,2,0,0,0,2,6,100.0,6,0,0,0
,,,,,,Gothum,3,0,0,0,0,0,0,1,33.3,3,1,3,33.3
,,,,,,THESWAGGKING,3,5,1,1,0,1,1,1,50.0,2,1,2,50.0
