Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/6/2025,,Regular Season,DogHouse,0|0|0|0|0|106,Win,,,,,,,,,,,,,,
,,,,,,LvKaid,42,0,11,0,0,0,3,15,78.9,19,12,15,80.0
,,,,,,ShootLikeDev,26,0,1,3,0,2,0,9,81.8,11,8,10,80.0
,,,,,,STF_Merk,14,2,5,3,1,2,3,6,100.0,6,2,2,100.0
,,,,,,Itsphoenix658,14,0,1,0,0,1,0,5,71.4,7,4,6,66.7
,,,,,,KingPapiDrip,10,11,10,0,0,2,1,5,100.0,5,0,0,0
,,,THE MOB,0|0|0|0|0|74,Loss,,,,,,,,,,,,,,,
,,,,,,KingFT2KL,40,0,6,1,0,1,5,15,60.0,25,7,14,50.0
,,,,,,PattyMil,14,11,4,3,1,0,3,7,70.0,10,0,0,0
,,,,,,StopBaited,9,0,0,0,0,1,0,4,100.0,4,1,1,100.0
,,,,,,Reallytrxp,8,0,2,2,0,0,1,3,37.5,8,2,7,28.6
,,,,,,Gothum,3,2,0,1,0,2,0,1,20.0,5,1,5,20.0
