Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/1/2025,,Regular Season,Bad Energy,0|0|0|0|0|48,Win,,,,,,,,,,,,,,
,,,,,,Im Vxnom,21,0,1,0,0,0,2,8,100.0,8,5,5,100.0
,,,,,,StopMortal,15,0,6,0,0,0,1,4,80.0,5,4,5,80.0
,,,,,,Mvsephh,6,14,5,1,0,0,1,3,100.0,3,0,0,0
,,,,,,AintThatOurBall,4,0,1,1,0,0,0,2,50.0,4,0,0,0
,,,,,,nxtgenstreetTTV,2,0,0,1,0,1,0,1,100.0,1,0,0,0
,,,Top Notch Pro Am,0|0|0|0|0|24,Loss,,,,,,,,,,,,,,,
,,,,,,HxchoG,11,0,4,0,0,0,0,4,57.1,7,3,5,60.0
,,,,,,llBliik,6,0,1,2,0,0,0,2,28.6,7,2,6,33.3
,,,,,,freakytretv,3,0,0,0,0,1,0,1,50.0,2,1,2,50.0
,,,,,,FarewellTour,2,0,0,2,0,1,0,1,33.3,3,0,1,0.0
,,,,,,OneWayPistol,2,1,2,0,1,0,4,1,50.0,2,0,0,0
