Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/27/2025,,Regular Season,Coatesville,0|0|0|0|0|84,Loss,,,,,,,,,,,,,,
,,,,,,Xmajxx,39,0,6,3,0,2,0,14,63.6,22,11,17,64.7
,,,,,,DotForDubs,16,0,12,1,0,2,2,6,54.5,11,4,9,44.4
,,,,,,JlottoDaDon,16,0,0,1,0,3,0,6,60.0,10,3,5,60.0
,,,,,,EnvyZayyy,9,4,0,0,0,3,1,3,60.0,5,3,5,60.0
,,,,,,IIBiggWanll,4,9,7,1,0,0,2,2,100.0,2,0,0,0
,,,Untouchabulls,0|0|0|0|0|97,Win,,,,,,,,,,,,,,,
,,,,,,ISwaggyz,42,2,8,0,0,0,0,15,75.0,20,12,16,75.0
,,,,,,LockGPT,31,0,4,1,0,1,3,10,62.5,16,8,12,66.7
,,,,,,wwwSega,11,5,3,1,0,2,2,4,100.0,4,3,3,100.0
,,,,,,ICoscu,7,7,5,0,0,1,1,3,100.0,3,1,1,100.0
,,,,,,o Zensation,6,6,6,1,0,1,0,2,40.0,5,2,3,66.7
