Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/29/2025,,Regular Season,Black Men Don't Cheat,0|0|0|0|0|65,Loss,,,,,,,,,,,,,,
,,,,,,push meds,33,0,1,0,0,0,0,12,66.7,18,6,11,54.5
,,,,,,Ejenk21,14,1,15,1,0,0,2,4,33.3,12,4,12,33.3
,,,,,,LeGunDownJames,8,8,1,0,0,0,0,4,100.0,4,0,0,0
,,,,,,Ksquaddavis,5,0,1,2,0,2,0,2,33.3,6,1,3,33.3
,,,,,,ysalB,5,8,2,1,1,0,2,2,50.0,4,1,1,100.0
,,,Spaced Out SOE,0|0|0|0|0|66,Win,,,,,,,,,,,,,,,
,,,,,,Newfound Joy,27,8,4,2,1,0,1,10,66.7,15,7,11,63.6
,,,,,,TheParanoidduck,15,11,2,1,0,0,1,6,54.5,11,3,6,50.0
,,,,,,Integrals,11,1,3,1,0,0,0,5,38.5,13,1,6,16.7
,,,,,,MikeHonchoooo,8,1,12,0,0,3,3,3,37.5,8,2,4,50.0
,,,,,,Ablueeee,5,5,2,0,0,1,0,2,33.3,6,1,2,50.0
