Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/8/2025,,Regular Season,6ixFatal,0|0|0|0|0|85,Win,,,,,,,,,,,,,,
,,,,,,HellaHeavys,32,1,2,1,0,0,0,12,80.0,15,7,8,87.5
,,,,,,Breeshaveli,27,0,9,1,0,2,2,8,53.3,15,7,11,63.6
,,,,,,IxJasonl,12,13,9,0,0,4,0,6,75.0,8,0,0,0
,,,,,,IIswipez,9,0,0,0,0,2,0,3,50.0,6,3,6,50.0
,,,,,,Teeswings,5,5,0,0,2,2,0,2,66.7,3,1,2,50.0
,,,6ix Elite,0|0|0|0|0|67,Loss,,,,,,,,,,,,,,,
,,,,,,RhinoDiarrhea,24,0,14,0,0,0,1,8,50.0,16,6,12,50.0
,,,,,,Dungardoctor,18,13,3,0,0,0,2,6,75.0,8,2,3,66.7
,,,,,,StephBeenLit,16,0,1,0,0,0,0,7,63.6,11,2,4,50.0
,,,,,,IIManuck,5,2,0,0,1,0,0,2,40.0,5,1,1,100.0
,,,,,,lilciink,4,0,0,0,0,4,0,2,50.0,4,0,1,0.0
