Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/20/2025,,Regular Season,Untouchabulls,0|0|0|0|0|81,Win,,,,,,,,,,,,,,
,,,,,,ISwaggyz,26,0,7,2,0,1,1,8,53.3,15,7,13,53.8
,,,,,,ICHEVVAI,19,2,3,5,1,1,0,7,70.0,10,5,8,62.5
,,,,,,LockGPT,15,0,3,1,0,3,0,6,60.0,10,3,5,60.0
,,,,,,Controverssy,14,12,7,0,0,1,1,7,87.5,8,0,0,0
,,,,,,Robertito_007,7,9,3,0,0,1,2,3,60.0,5,1,3,33.3
,,,Below Zero Gaming,0|0|0|0|0|58,Loss,,,,,,,,,,,,,,,
,,,,,,RebelsKickIt,27,1,4,1,1,1,1,10,71.4,14,7,11,63.6
,,,,,,OutTheRim,16,0,3,1,0,1,3,6,42.9,14,4,11,36.4
,,,,,,Jusstxny,6,0,0,0,0,3,0,2,50.0,4,2,3,66.7
,,,,,,AnaniJade,6,7,3,0,0,1,5,3,100.0,3,0,0,0
,,,,,,llPushinTeell,3,5,4,0,0,2,0,1,20.0,5,1,5,20.0
