Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/6/2025,,Regular Season,New Strap City,0|0|0|0|0|70,Loss,,,,,,,,,,,,,,
,,,,,,|-Dreadz-|,24,9,2,0,0,0,1,11,78.6,14,0,0,0
,,,,,,TheGlue4,24,0,13,1,0,1,1,9,56.3,16,6,11,54.5
,,,,,,Yikki-Za,12,0,1,3,0,3,0,4,100.0,4,4,4,100.0
,,,,,,iFlexx_48,10,0,2,1,0,1,1,4,44.4,9,2,5,40.0
,,,,,,Melo3pt,0,3,0,0,0,1,0,0,0.0,6,0,3,0.0
,,,DogHouse,0|0|0|0|0|88,Win,,,,,,,,,,,,,,,
,,,,,,LvKaid,39,1,16,1,0,0,1,14,70.0,20,10,16,62.5
,,,,,,Itsphoenix658,18,0,0,0,0,3,0,7,77.8,9,4,6,66.7
,,,,,,STF_Merk,13,4,2,1,1,1,0,6,66.7,9,1,4,25.0
,,,,,,ShootLikeDev,13,0,0,0,0,2,1,5,83.3,6,3,4,75.0
,,,,,,KingPapiDrip,5,12,4,0,3,1,3,2,100.0,2,0,0,0
