Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/19/2025,,Regular Season,Hidden Greatness,0|0|0|0|0|50,Loss,,,,,,,,,,,,,,
,,,,,,Tfjuice,22,2,0,0,2,0,0,8,80.0,10,6,8,75.0
,,,,,,Futurewyd,9,1,8,1,0,1,5,3,25.0,12,3,9,33.3
,,,,,,EvolutionDrizzy,7,0,1,0,0,2,7,3,75.0,4,1,1,100.0
,,,,,,EvolutionWillie,6,3,1,0,0,0,2,2,25.0,8,2,7,28.6
,,,,,,Bufsi,6,15,2,1,1,0,4,3,60.0,5,0,0,0
,,,BulletProof,0|0|0|0|0|85,Win,,,,,,,,,,,,,,,
,,,,,,HellaBoots,28,0,6,2,0,0,0,10,58.8,17,7,11,63.6
,,,,,,HellaHeavys,24,0,10,3,0,3,1,9,52.9,17,6,11,54.5
,,,,,,TotallyCoco,14,9,0,6,0,1,1,5,45.5,11,4,8,50.0
,,,,,,Jairo2k,10,0,0,2,0,2,0,4,57.1,7,2,4,50.0
,,,,,,sonovember,9,16,7,2,1,0,2,4,57.1,7,1,2,50.0
