Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/2/2025,,Regular Season,Out for blood,0|0|0|0|0|79,Loss,,,,,,,,,,,,,,
,,,,,,Cr vonte,30,2,1,1,0,0,2,13,86.7,15,4,5,80.0
,,,,,,Duffyszn2k,27,0,3,2,0,1,3,9,60.0,15,9,15,60.0
,,,,,,Zee Da A1 PG,14,0,9,0,0,3,3,5,71.4,7,2,4,50.0
,,,,,,Rich Rell,6,6,2,0,0,2,0,2,50.0,4,1,2,50.0
,,,,,,xMyless,2,5,7,1,0,0,1,0,0.0,2,0,1,0.0
,,,Untouchabulls,0|0|0|0|0|95,Win,,,,,,,,,,,,,,,
,,,,,,LockGPT,34,0,4,1,0,3,1,13,81.3,16,8,10,80.0
,,,,,,ISwaggyz,19,0,16,0,0,1,1,7,38.9,18,4,13,30.8
,,,,,,ICHEVVAI,18,6,4,2,0,1,0,8,88.9,9,2,3,66.7
,,,,,,Controverssy,12,8,3,1,0,1,2,6,85.7,7,0,0,0
,,,,,,o Zensation,12,7,4,5,1,2,1,4,50.0,8,4,8,50.0
