Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/5/2025,,Regular Season,Triborough,0|0|0|0|0|19,Loss,,,,,,,,,,,,,,
,,,,,,dtbKOLA,9,0,1,0,0,0,0,4,100.0,4,1,1,100.0
,,,,,,XBrixton_,6,2,1,0,0,0,1,3,100.0,3,0,0,0
,,,,,,Saucejigga,4,0,0,0,0,0,1,2,66.7,3,0,0,0
,,,,,,ITROYBOYI,0,0,1,0,0,0,1,0,0.0,1,0,1,0.0
,,,,,,BaseballJ-TikTok,0,0,5,0,0,1,4,0,0.0,6,0,4,0.0
,,,LeanTeam,0|0|0|0|0|59,Win,,,,,,,,,,,,,,,
,,,,,,Kyng Gaza,23,0,1,3,0,0,0,8,100.0,8,7,7,100.0
,,,,,,D redd2x,12,2,0,0,0,0,0,4,80.0,5,4,4,100.0
,,,,,,Im Their Plug,10,3,1,0,0,0,0,4,66.7,6,2,4,50.0
,,,,,,LTMaal,10,1,15,0,0,0,0,5,100.0,5,0,0,0
,,,,,,ImDeezus,4,5,2,2,0,0,0,2,50.0,4,0,0,0
