Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/25/2025,,Regular Season,Heartless,0|0|0|0|0|61,Loss,,,,,,,,,,,,,,
,,,,,,lllllll1,22,0,2,0,0,0,1,8,61.5,13,6,10,60.0
,,,,,,GINOBILLI,14,0,10,0,0,0,1,5,41.7,12,4,8,50.0
,,,,,,Prvmx,14,1,0,1,0,1,1,5,55.6,9,4,5,80.0
,,,,,,ILouiiV,8,14,4,1,0,0,3,4,80.0,5,0,0,0
,,,,,,II MxL II,3,1,1,1,0,2,0,1,16.7,6,1,4,25.0
,,,Hoop Nation,0|0|0|0|0|75,Win,,,,,,,,,,,,,,,
,,,,,,Perlsmutty,25,0,7,0,0,1,1,10,66.7,15,5,10,50.0
,,,,,,wavvyxxll,22,8,2,0,1,0,0,10,100.0,10,2,2,100.0
,,,,,,TTurboXXL,14,6,3,2,2,0,2,5,100.0,5,4,4,100.0
,,,,,,Deadpoolk,10,1,6,0,0,1,1,4,40.0,10,2,8,25.0
,,,,,,HAAMICIDE,4,1,3,3,1,2,0,2,50.0,4,0,0,0
