Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/6/2025,,Regular Season,BOOM3Rz,0|0|0|0|0|76,Loss,,,,,,,,,,,,,,
,,,,,,Coachwhogamesttv,25,1,0,2,0,0,0,11,61.1,18,3,8,37.5
,,,,,,PejaLanes,17,2,9,0,0,0,3,7,38.9,18,3,11,27.3
,,,,,,Certified _Lu,15,5,2,0,1,1,2,6,66.7,9,3,3,100.0
,,,,,,Recentchris,13,1,1,1,1,3,0,5,100.0,5,3,3,100.0
,,,,,,IlMarkNuttlI,6,12,8,0,0,3,1,3,100.0,3,0,0,0
,,,Free Smoke,0|0|0|0|0|82,Win,,,,,,,,,,,,,,,
,,,,,,qDeek,33,0,1,1,0,0,0,13,72.2,18,7,12,58.3
,,,,,,ill-Dante-lli,28,2,10,0,0,0,1,10,50.0,20,7,12,58.3
,,,,,,IssaCreed-_,11,8,6,0,0,0,0,5,83.3,6,1,1,100.0
,,,,,,DonFloatinn,8,1,1,1,0,1,1,3,60.0,5,1,2,50.0
,,,,,,ooJxden,2,6,2,2,1,2,1,1,25.0,4,0,2,0.0
