Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/6/2025,,Regular Season,BOOM3Rz,0|0|0|0|0|34,Loss,,,,,,,,,,,,,,
,,,,,,XFrostFades,12,0,0,1,0,1,0,4,100.0,4,4,4,100.0
,,,,,,Coachwhogamesttv,9,0,5,0,0,1,3,4,57.1,7,1,3,33.3
,,,,,,NeverPassingIt,6,0,2,0,0,2,0,2,40.0,5,2,5,40.0
,,,,,,IlMarkNuttlI,4,5,0,0,0,0,0,2,50.0,4,0,1,0.0
,,,,,,Laayupk,3,1,1,1,0,1,2,1,100.0,1,0,0,0
,,,Liquid Pro Am,0|0|0|0|0|53,Win,,,,,,,,,,,,,,,
,,,,,,Antoinelove,19,0,6,0,0,0,0,7,58.3,12,5,10,50.0
,,,,,,doodlebam,16,1,2,0,0,0,0,5,62.5,8,4,6,66.7
,,,,,,Zayynossll,9,1,0,2,0,2,0,3,75.0,4,3,3,100.0
,,,,,,jaysnagss,9,1,1,2,0,0,0,3,100.0,3,3,3,100.0
,,,,,,winningNgaining,0,9,4,0,1,0,2,0,0,0,0,0,0
