Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/24/2025,,Regular Season,Nightmare City,0|0|0|0|0|88,Win,,,,,,,,,,,,,,
,,,,,,island Devil,37,0,9,0,0,0,1,12,63.2,19,8,14,57.1
,,,,,,xLattin,20,0,6,0,0,0,1,7,53.8,13,6,11,54.5
,,,,,,Xxmoneycashxx,15,1,2,1,0,1,0,6,100.0,6,3,3,100.0
,,,,,,XxCLUSIVE,14,12,4,1,0,1,1,5,83.3,6,0,0,0
,,,,,,Catchingblessing,2,4,2,0,1,4,1,1,50.0,2,0,1,0.0
,,,Loyalty Runs Deep,0|0|0|0|0|82,Loss,,,,,,,,,,,,,,,
,,,,,,BlacLabelz0,49,0,10,2,0,5,2,19,70.4,27,11,19,57.9
,,,,,,R1 oSaints,13,1,1,0,0,1,0,5,71.4,7,3,4,75.0
,,,,,,Damnn_CB,11,12,2,2,0,3,1,5,71.4,7,0,1,0.0
,,,,,,IIIAmVicious,9,2,1,0,0,0,0,3,37.5,8,2,6,33.3
,,,,,,LuisGotNext,0,1,0,0,0,2,0,0,0.0,1,0,0,0
