Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/16/2025,,Regular Season,BulletProof,0|0|0|0|0|70,Win,,,,,,,,,,,,,,
,,,,,,HellaHeavys,25,0,1,3,0,2,0,9,100.0,9,7,7,100.0
,,,,,,Jairo2k,13,0,0,1,0,1,0,5,83.3,6,3,4,75.0
,,,,,,sonovember,12,8,3,0,0,2,0,6,85.7,7,0,1,0.0
,,,,,,HellaBoots,11,2,9,1,0,0,1,4,50.0,8,2,6,33.3
,,,,,,TotallyCoco,9,1,5,5,0,1,1,3,100.0,3,1,1,100.0
,,,6ix Lab,0|0|0|0|0|29,Loss,,,,,,,,,,,,,,,
,,,,,,yvesgbump,14,7,2,0,0,1,4,7,87.5,8,0,0,0
,,,,,,dontsllp,6,0,6,0,0,0,5,2,22.2,9,2,7,28.6
,,,,,,MicahMVP,4,0,1,0,0,0,0,2,40.0,5,0,2,0.0
,,,,,,jayadebayo,3,2,1,0,0,0,1,1,100.0,1,1,1,100.0
,,,,,,sikko,2,0,2,1,0,1,2,1,25.0,4,0,2,0.0
