Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/17/2025,,Regular Season,MoveinSilence,0|0|0|0|0|68,Loss,,,,,,,,,,,,,,
,,,,,,BBreesh,31,0,8,0,0,0,5,10,62.5,16,8,14,57.1
,,,,,,Teeswings,13,2,2,4,1,2,1,4,80.0,5,3,3,100.0
,,,,,,Yaegoated,9,7,4,0,0,0,3,4,100.0,4,1,1,100.0
,,,,,,Jjayvis,8,1,0,0,0,1,0,2,33.3,6,2,6,33.3
,,,,,,Mercypeaks,7,0,1,0,0,3,0,3,60.0,5,1,3,33.3
,,,THE MOB,0|0|0|0|0|73,Win,,,,,,,,,,,,,,,
,,,,,,PattyMil,34,0,6,2,0,0,3,11,64.7,17,8,10,80.0
,,,,,,Reallytrxp,15,0,1,0,0,1,0,7,70.0,10,1,4,25.0
,,,,,,Gothum,10,2,2,1,0,2,0,4,80.0,5,2,3,66.7
,,,,,,StopBaited,8,2,2,3,0,2,1,4,100.0,4,0,0,0
,,,,,,Hit RB LT,6,9,3,2,0,0,1,3,75.0,4,0,1,0.0
