Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/2/2025,,Regular Season,Hells Paradise,0|0|0|0|0|70,Loss,,,,,,,,,,,,,,
,,,,,,Sinnerz ll,29,1,9,0,0,1,5,8,72.7,11,7,9,77.8
,,,,,,TTV 4kJayW,15,0,1,0,0,3,0,5,50.0,10,5,9,55.6
,,,,,,DonJulioTV,12,0,0,1,0,2,0,4,66.7,6,4,5,80.0
,,,,,,Tzuld,9,6,3,0,1,0,3,4,80.0,5,0,0,0
,,,,,,MJ EXISTS,5,2,1,0,0,4,1,2,100.0,2,1,1,100.0
,,,Bad Energy,0|0|0|0|0|95,Win,,,,,,,,,,,,,,,
,,,,,,StopMortal,25,1,16,1,0,1,0,7,70.0,10,7,8,87.5
,,,,,,AintThatOurBall,23,3,2,3,0,3,1,10,66.7,15,3,7,42.9
,,,,,,Mvsephh,21,11,6,3,0,1,0,9,100.0,9,3,3,100.0
,,,,,,Im Vxnom,16,0,1,2,0,2,2,5,71.4,7,3,5,60.0
,,,,,,ILocksy,10,0,4,0,0,3,0,4,80.0,5,2,3,66.7
