Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/8/2025,,,Triborough,0|0|0|0|0|85,Win,,,,,,,,,,,,,,
,,,,,,BaseballJ-TikTok,33,0,13,1,0,3,2,11,73.3,15,9,11,81.8
,,,,,,dtbKOLA,18,0,2,0,0,1,1,8,61.5,13,2,4,50.0
,,,,,,G_RAWWW3,17,6,2,2,0,1,4,6,100.0,6,5,5,100.0
,,,,,,ITROYBOYI,12,6,3,1,0,0,3,6,100.0,6,0,0,0
,,,,,,Gonell24_,5,9,4,0,0,2,1,2,50.0,4,1,1,100.0
,,,Hoop culture,0|0|0|0|0|81,Loss,,,,,,,,,,,,,,,
,,,,,,StopMyMid,23,0,12,2,0,0,2,9,60.0,15,5,9,55.6
,,,,,,Routted,20,1,2,2,0,1,1,7,58.3,12,6,8,75.0
,,,,,,EST-TRU,16,2,1,2,0,3,0,6,54.5,11,4,8,50.0
,,,,,,DYMEBOYP1O,14,8,2,2,0,1,1,6,85.7,7,0,0,0
,,,,,,TBKGD,8,0,1,1,0,3,0,3,60.0,5,2,4,50.0
