Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/5/2025,,Regular Season,Coatesville,0|0|0|0|0|74,Win,,,,,,,,,,,,,,
,,,,,,Xmajxx,31,0,1,4,0,1,1,12,70.6,17,7,10,70.0
,,,,,,EnvyZayyy,17,0,8,0,0,2,3,6,46.2,13,5,11,45.5
,,,,,,JlottoDaDon,14,4,2,1,0,1,1,5,55.6,9,4,6,66.7
,,,,,,BudSkrt,10,11,6,0,0,0,1,5,83.3,6,0,0,0
,,,,,,VerifiedMere,2,0,1,1,0,4,0,1,100.0,1,0,0,0
,,,Under The Influence,0|0|0|0|0|73,Loss,,,,,,,,,,,,,,,
,,,,,,Its Goin Up,24,0,3,1,0,0,1,10,71.4,14,4,5,80.0
,,,,,,Love A Eater,20,1,12,0,0,0,2,7,63.6,11,6,9,66.7
,,,,,,IIBeebsterII,19,13,2,0,0,1,4,9,100.0,9,0,0,0
,,,,,,Korvoski,5,0,1,4,0,3,0,2,50.0,4,1,2,50.0
,,,,,,ItsEalo,5,0,2,1,1,0,0,2,66.7,3,1,2,50.0
