Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/21/2025,,Regular Season,Show Up Show Out,0|0|0|0|0|50,Loss,,,,,,,,,,,,,,
,,,,,,Oc-ern-,17,0,1,1,0,3,2,7,46.7,15,3,11,27.3
,,,,,,OC-SlightlyLate,16,11,2,1,0,1,4,8,80.0,10,0,1,0.0
,,,,,,NooCalleriiD_TTV,8,0,10,1,0,0,1,3,30.0,10,2,7,28.6
,,,,,,YouxBop,7,1,2,2,0,4,0,3,50.0,6,1,2,50.0
,,,,,,QueTreyz33,2,7,2,0,0,1,2,1,25.0,4,0,2,0.0
,,,THE MOB,0|0|0|0|0|60,Win,,,,,,,,,,,,,,,
,,,,,,Reallytrxp,24,0,2,2,0,1,3,9,56.3,16,3,8,37.5
,,,,,,Hit RB LT,18,13,4,1,0,0,0,7,87.5,8,1,1,100.0
,,,,,,PattyMil,8,1,4,0,0,0,2,3,25.0,12,1,10,10.0
,,,,,,Gothum,8,9,3,1,0,0,3,3,42.9,7,2,5,40.0
,,,,,,StopBaited,2,1,3,3,1,0,0,1,100.0,1,0,0,0
