Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/3/2025,,Regular Season,Untouchabulls,0|0|0|0|0|84,Win,,,,,,,,,,,,,,
,,,,,,ISwaggyz,30,0,11,3,0,2,3,12,70.6,17,5,7,71.4
,,,,,,LockGPT,19,0,3,2,0,0,1,7,58.3,12,5,8,62.5
,,,,,,o Zensation,16,8,3,0,1,2,1,7,87.5,8,2,3,66.7
,,,,,,wwwSega,15,1,4,3,0,1,0,5,41.7,12,5,8,62.5
,,,,,,Controverssy,4,12,4,0,0,1,1,2,66.7,3,0,0,0
,,,New Strap City,0|0|0|0|0|61,Loss,,,,,,,,,,,,,,,
,,,,,,iFlexx_48,35,0,0,1,0,0,5,12,80.0,15,9,11,81.8
,,,,,,Melo3pt,12,0,3,3,1,3,0,4,80.0,5,4,5,80.0
,,,,,,TheGlue4,10,1,7,1,0,2,1,4,25.0,16,2,10,20.0
,,,,,,|-Dreadz-|,4,9,4,0,0,0,2,2,100.0,2,0,0,0
,,,,,,Yikki-Za,0,4,3,1,3,2,1,0,0.0,5,0,4,0.0
