Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/21/2025,,Regular Season,Out for blood,0|0|0|0|0|71,Win,,,,,,,,,,,,,,
,,,,,,Duffyszn2k,23,1,6,0,0,1,0,7,41.2,17,7,15,46.7
,,,,,,xMyless,21,9,5,1,1,0,2,8,88.9,9,4,4,100.0
,,,,,,Boogie GS,13,0,0,1,0,0,1,5,83.3,6,3,4,75.0
,,,,,,Zee Da A1 PG,9,1,7,1,0,1,4,4,44.4,9,1,5,20.0
,,,,,,Rich Rell,5,10,4,4,4,0,0,2,50.0,4,1,2,50.0
,,,One Clan,0|0|0|0|0|67,Loss,,,,,,,,,,,,,,,
,,,,,,Scottie Barnes,19,0,10,0,0,0,2,7,53.8,13,5,10,50.0
,,,,,,OneNick,19,0,1,2,0,1,1,7,63.6,11,5,7,71.4
,,,,,,Jonathan Mogbo,13,8,3,0,0,1,2,5,83.3,6,3,4,75.0
,,,,,,OneLloyd,13,4,4,1,0,1,2,5,62.5,8,3,3,100.0
,,,,,,Itzzakman,3,2,5,3,0,0,0,1,25.0,4,1,3,33.3
