Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/2/2025,,Regular Season,THE MOB,0|0|0|0|0|89,Loss,,,,,,,,,,,,,,
,,,,,,PattyMil,31,2,10,0,1,2,2,12,70.6,17,7,10,70.0
,,,,,,llFREEBOARDSll,24,10,5,0,0,0,1,12,80.0,15,0,0,0
,,,,,,LacedmyPercss,16,1,3,0,0,1,2,7,46.7,15,2,5,40.0
,,,,,,THESWAGGKING,12,4,4,1,1,1,1,4,80.0,5,4,4,100.0
,,,,,,Gothum,6,1,2,3,0,3,0,2,100.0,2,2,2,100.0
,,,Flourish Citizens,0|0|0|0|0|93,Win,,,,,,,,,,,,,,,
,,,,,,ImClem4Real,34,0,10,1,0,0,3,12,66.7,18,10,15,66.7
,,,,,,JJGotTheJuice,26,0,2,2,1,2,1,11,73.3,15,4,8,50.0
,,,,,,JMDHeisman,13,0,8,1,0,1,0,5,55.6,9,3,6,50.0
,,,,,,M1keyTheGem40,10,8,2,0,1,2,0,4,100.0,4,2,2,100.0
,,,,,,xzDOPExz,10,4,5,1,0,1,0,5,83.3,6,0,0,0
