Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/2/2025,,Regular Season,Dawg Mentality,0|0|0|0|0|29,Loss,,,,,,,,,,,,,,
,,,,,,JGxCashout919,11,1,1,0,0,0,0,4,66.7,6,3,5,60.0
,,,,,,xthebeltx,9,0,2,0,0,0,2,3,42.9,7,3,7,42.9
,,,,,,Best Break,7,0,1,1,0,0,0,3,75.0,4,1,2,50.0
,,,,,,Drenchgod919,2,4,2,0,1,1,2,1,25.0,4,0,2,0.0
,,,,,,Lane Stealin,0,3,2,0,0,0,0,0,0.0,1,0,1,0.0
,,,Flourish Citizens,0|0|0|0|0|43,Win,,,,,,,,,,,,,,,
,,,,,,ImClem4Real,20,0,1,0,0,1,1,7,70.0,10,6,9,66.7
,,,,,,TGF4021,8,3,1,0,0,1,0,4,80.0,5,0,0,0
,,,,,,JJGotTheJuice,7,2,5,3,0,1,0,3,75.0,4,1,1,100.0
,,,,,,JMDHeisman,5,0,4,0,0,0,0,2,66.7,3,1,2,50.0
,,,,,,M1keyTheGem40,3,3,1,0,0,0,0,1,100.0,1,1,1,100.0
