Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/22/2025,,Regular Season,THE MOB,0|0|0|0|0|68,Loss,,,,,,,,,,,,,,
,,,,,,Hit RB LT,22,7,4,2,0,4,0,10,62.5,16,0,0,0
,,,,,,Reallytrxp,12,0,2,0,0,0,0,4,50.0,8,3,6,50.0
,,,,,,StopBaited,12,3,0,0,0,2,1,5,100.0,5,2,2,100.0
,,,,,,PattyMil,11,0,15,2,0,0,2,4,57.1,7,3,6,50.0
,,,,,,Gothum,11,2,1,1,1,1,0,4,66.7,6,3,5,60.0
,,,RuskaRomaPrep,0|0|0|0|0|73,Win,,,,,,,,,,,,,,,
,,,,,,zSTNx,23,0,9,0,0,0,2,8,72.7,11,5,6,83.3
,,,,,,Mir-In-Motion,18,3,1,2,1,2,0,6,66.7,9,1,4,25.0
,,,,,,|GodSent|-,13,0,0,0,0,3,1,5,83.3,6,3,4,75.0
,,,,,,Earlier-it,12,1,3,0,0,0,0,5,50.0,10,2,6,33.3
,,,,,,GodSentMel,7,15,9,0,0,1,2,3,50.0,6,1,2,50.0
