Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,Flourish Citizens,0|0|0|0|0|78,Loss,,,,,,,,,,,,,,
,,,,,,ImClem4Real,28,0,11,0,0,0,0,10,58.8,17,8,14,57.1
,,,,,,JMDHeisman,18,0,4,1,0,0,0,6,75.0,8,4,5,80.0
,,,,,,M1keyTheGem40,15,3,2,0,0,0,1,6,60.0,10,1,4,25.0
,,,,,,TGF4021,14,8,4,0,1,0,3,7,63.6,11,0,1,0.0
,,,,,,xzDOPExz,3,2,1,0,0,1,1,1,20.0,5,1,4,25.0
,,,Nun But Killas,0|0|0|0|0|109,Win,,,,,,,,,,,,,,,
,,,,,,Blewstrips,50,1,7,1,0,1,1,19,82.6,23,12,16,75.0
,,,,,,Daehonncho,29,0,4,2,0,1,1,11,64.7,17,7,9,77.8
,,,,,,DellCobain,12,6,5,0,0,3,0,5,83.3,6,2,3,66.7
,,,,,,Xxspeedskills09xX,11,12,8,0,0,1,0,5,83.3,6,1,1,100.0
,,,,,,ForgivePxrge,7,2,1,0,0,1,0,3,75.0,4,1,2,50.0
