Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/23/2025,,Regular Season,Nightmare City,0|0|0|0|0|53,Loss,,,,,,,,,,,,,,
,,,,,,island Devil,30,0,0,0,0,0,1,12,80.0,15,6,9,66.7
,,,,,,xLattin,12,0,9,0,0,0,4,4,28.6,14,4,13,30.8
,,,,,,XxCLUSIVE,8,5,1,1,0,0,1,4,66.7,6,0,0,0
,,,,,,Catchingblessing,3,3,5,1,0,1,1,1,33.3,3,1,2,50.0
,,,,,,Xxmoneycashxx,0,0,1,2,0,1,1,0,0,0,0,0,0
,,,THE MOB,0|0|0|0|0|74,Win,,,,,,,,,,,,,,,
,,,,,,Reallytrxp,21,1,3,2,0,0,2,9,60.0,15,3,8,37.5
,,,,,,Hit RB LT,20,17,4,0,0,0,0,10,76.9,13,0,0,0
,,,,,,Gothum,13,4,2,1,2,2,0,5,55.6,9,3,5,60.0
,,,,,,StopBaited,11,1,0,3,0,3,0,5,83.3,6,1,2,50.0
,,,,,,PattyMil,9,4,12,1,0,0,3,3,33.3,9,3,7,42.9
