Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/25/2025,,Regular Season,Major smoke,0|0|0|0|0|18,Loss,,,,,,,,,,,,,,
,,,,,,Bnasty_Tv,6,0,1,0,0,0,3,2,25.0,8,2,6,33.3
,,,,,,Wavyrose,6,0,0,0,0,2,4,2,40.0,5,2,4,50.0
,,,,,,Bstackz,3,4,0,0,0,1,1,1,33.3,3,1,2,50.0
,,,,,,Afromaker,2,0,0,2,0,0,1,1,100.0,1,0,0,0
,,,,,,TendenccyCF,1,4,2,0,1,0,1,0,0.0,2,0,1,0.0
,,,Defy Gravity,0|0|0|0|0|49,Win,,,,,,,,,,,,,,,
,,,,,,llSafll,17,1,4,1,0,1,2,6,66.7,9,5,7,71.4
,,,,,,mo means,14,1,1,1,0,1,0,5,83.3,6,4,5,80.0
,,,,,,Vleur,12,0,3,1,0,1,1,5,83.3,6,2,2,100.0
,,,,,,NextLaneOpen-,6,1,0,5,0,1,0,2,50.0,4,2,3,66.7
,,,,,,Ayeeyoocorb,0,9,3,0,0,2,0,0,0,0,0,0,0
