Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/17/2025,,Regular Season,Must See TV,0|0|0|0|0|71,Loss,,,,,,,,,,,,,,
,,,,,,A WalkingBucket_,29,0,1,1,0,2,1,12,57.1,21,5,9,55.6
,,,,,,Osakueva,26,0,9,2,0,0,2,8,72.7,11,6,8,75.0
,,,,,,Jery05,12,6,5,3,0,0,1,6,75.0,8,0,1,0.0
,,,,,,Ali-The-Great,2,0,0,2,0,2,0,1,100.0,1,0,0,0
,,,,,,Flac0__0,2,3,1,2,2,3,0,1,25.0,4,0,2,0.0
,,,Abandoned Ones,0|0|0|0|0|83,Win,,,,,,,,,,,,,,,
,,,,,,WavyJC_,26,0,7,0,0,2,3,10,76.9,13,5,6,83.3
,,,,,,xLattin,19,0,7,0,0,1,5,7,77.8,9,4,6,66.7
,,,,,,KingSebass_,18,11,5,0,0,1,1,9,81.8,11,0,0,0
,,,,,,Wrap Again,17,5,4,1,0,1,1,6,100.0,6,5,5,100.0
,,,,,,sSq5der,3,0,1,3,0,3,0,1,50.0,2,1,1,100.0
