Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/19/2025,,Regular Season,RuskaRomaPrep,0|0|0|0|0|67,Loss,,,,,,,,,,,,,,
,,,,,,|GodSent|-,21,0,1,1,0,2,0,8,88.9,9,5,5,100.0
,,,,,,Earlier-it,15,0,3,0,0,0,4,5,50.0,10,3,8,37.5
,,,,,,Mir-In-Motion,14,2,1,1,0,0,0,6,60.0,10,2,5,40.0
,,,,,,zSTNx,13,0,9,1,0,2,2,4,57.1,7,3,5,60.0
,,,,,,GodSentMel,4,15,4,0,0,2,2,2,40.0,5,0,1,0.0
,,,Untouchabulls,0|0|0|0|0|68,Win,,,,,,,,,,,,,,,
,,,,,,ISwaggyz,33,0,9,1,0,1,3,13,76.5,17,7,10,70.0
,,,,,,LockGPT,11,0,2,2,0,3,0,5,62.5,8,1,1,100.0
,,,,,,ICHEVVAI,10,2,2,2,0,0,0,4,44.4,9,2,6,33.3
,,,,,,Controverssy,10,7,2,1,0,1,0,5,71.4,7,0,0,0
,,,,,,o Zensation,4,7,3,0,0,1,0,2,50.0,4,0,2,0.0
