Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/4/2025,,Regular Season,Hidden Greatness,0|0|0|0|0|76,Win,,,,,,,,,,,,,,
,,,,,,Futurewyd,29,0,16,1,0,1,1,9,52.9,17,8,14,57.1
,,,,,,EvolutionDrizzy,19,0,3,1,0,3,0,8,72.7,11,3,6,50.0
,,,,,,Bufsi,16,3,3,0,0,3,1,8,80.0,10,0,2,0.0
,,,,,,Yessirdylan,9,9,0,0,1,1,2,3,42.9,7,3,7,42.9
,,,,,,Tfjuice,3,2,0,2,0,0,0,1,50.0,2,1,2,50.0
,,,Dawg Mentality,0|0|0|0|0|71,Loss,,,,,,,,,,,,,,,
,,,,,,IIG3NEII,24,0,3,0,0,0,1,9,60.0,15,4,9,44.4
,,,,,,xthebeltx,15,0,12,0,0,1,2,6,50.0,12,3,9,33.3
,,,,,,Drenchgod919,12,0,2,2,0,3,0,6,66.7,9,0,2,0.0
,,,,,,Best Break,12,14,4,0,0,2,1,6,85.7,7,0,0,0
,,,,,,Lane Stealin,8,4,0,0,0,2,0,3,75.0,4,2,3,66.7
