Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,Show Up Show Out,0|0|0|0|0|78,Loss,,,,,,,,,,,,,,
,,,,,,NooCalleriiD_TTV,19,0,2,2,0,3,1,7,63.6,11,4,8,50.0
,,,,,,OC-SlightlyLate,18,5,3,0,0,2,2,9,90.0,10,0,0,0
,,,,,,YouxBop,17,2,6,2,0,0,2,7,100.0,7,3,3,100.0
,,,,,,Oc-ern-,16,1,15,0,0,1,3,6,50.0,12,4,10,40.0
,,,,,,SteezQueLOE,8,6,2,2,0,4,0,3,100.0,3,2,2,100.0
,,,Must See TV,0|0|0|0|0|82,Win,,,,,,,,,,,,,,,
,,,,,,A WalkingBucket_,32,0,4,1,0,1,1,12,70.6,17,7,11,63.6
,,,,,,Osakueva,23,0,11,1,0,0,4,8,66.7,12,4,7,57.1
,,,,,,Flac0__0,16,5,3,3,0,0,0,6,75.0,8,4,6,66.7
,,,,,,Solaar,8,5,2,0,0,0,1,4,80.0,5,0,0,0
,,,,,,ReturnOfDC,3,1,2,2,0,4,1,1,50.0,2,1,2,50.0
