Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,Show Up Show Out,0|0|0|0|0|86,Loss,,,,,,,,,,,,,,
,,,,,,NooCalleriiD_TTV,24,0,5,0,0,2,0,8,53.3,15,8,13,61.5
,,,,,,SteezQueLOE,21,1,2,0,0,0,2,7,63.6,11,7,10,70.0
,,,,,,YouxBop,19,0,0,0,0,2,0,7,70.0,10,5,7,71.4
,,,,,,OC-SlightlyLate,15,9,15,1,0,0,1,7,100.0,7,0,0,0
,,,,,,Oc-ern-,7,0,8,0,0,1,3,3,60.0,5,1,3,33.3
,,,Must See TV,0|0|0|0|0|97,Win,,,,,,,,,,,,,,,
,,,,,,A WalkingBucket_,35,1,6,1,0,0,2,13,72.2,18,6,11,54.5
,,,,,,Osakueva,20,1,10,0,0,1,0,7,87.5,8,5,6,83.3
,,,,,,Flac0__0,20,9,3,1,1,2,0,8,72.7,11,4,6,66.7
,,,,,,Solaar,14,7,1,0,1,2,2,7,87.5,8,0,1,0.0
,,,,,,ReturnOfDC,8,0,0,3,0,2,0,3,60.0,5,1,2,50.0
