Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,Show Up Show Out,0|0|0|0|0|68,Win,,,,,,,,,,,,,,
,,,,,,Oc-ern-,27,1,3,0,0,1,2,9,64.3,14,8,13,61.5
,,,,,,NooCalleriiD_TTV,16,0,4,3,0,3,0,6,60.0,10,4,7,57.1
,,,,,,SteezQueLOE,12,14,2,1,0,0,2,6,66.7,9,0,1,0.0
,,,,,,YouxBop,10,0,3,0,0,1,0,4,44.4,9,2,7,28.6
,,,,,,CGAninochill,3,1,2,2,0,3,1,1,25.0,4,1,3,33.3
,,,New Strap City,0|0|0|0|0|63,Loss,,,,,,,,,,,,,,,
,,,,,,Slim_jim48,27,13,4,1,0,0,3,13,86.7,15,1,1,100.0
,,,,,,iFlexx_48,11,0,2,2,0,2,0,5,71.4,7,1,3,33.3
,,,,,,RickThaShooter,10,0,3,1,0,0,1,4,36.4,11,2,8,25.0
,,,,,,TheGlue4,9,1,9,0,0,0,3,4,50.0,8,1,5,20.0
,,,,,,Yikki-Za,6,6,4,1,0,2,1,2,50.0,4,2,4,50.0
