Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,BOOM3Rz,0|0|0|0|0|82,Win,,,,,,,,,,,,,,
,,,,,,IlMarkNuttlI,28,0,2,1,0,1,1,10,76.9,13,8,11,72.7
,,,,,,Laayupk,26,8,2,0,0,0,2,11,84.6,13,4,5,80.0
,,,,,,Coachwhogamesttv,20,1,11,1,0,0,2,7,87.5,8,2,2,100.0
,,,,,,Recentchris,8,2,1,1,0,2,2,4,50.0,8,0,3,0.0
,,,,,,Matlilyak,0,8,1,1,0,0,0,0,0.0,3,0,2,0.0
,,,New Strap City,0|0|0|0|0|72,Loss,,,,,,,,,,,,,,,
,,,,,,TheGlue4,33,0,11,0,0,1,3,11,64.7,17,10,14,71.4
,,,,,,iFlexx_48,16,0,2,4,0,3,1,6,66.7,9,4,7,57.1
,,,,,,|-Dreadz-|,12,4,2,1,0,1,1,6,85.7,7,0,0,0
,,,,,,RickThaShooter,8,0,3,1,0,1,0,3,27.3,11,2,7,28.6
,,,,,,Yikki-Za,3,5,1,0,0,0,0,1,33.3,3,1,3,33.3
