post_id,name,slug,url,status,post_date,post_modified,jersey_number,current_team_id,nationality,twitter,positions,leagues,seasons,team_ids,metrics,leagues_meta,statistics,assignments
123917,iFlaccoTV,iflaccotv,https://hof-league.com/player/iflaccotv/,publish,2024-09-27 11:03:56,2025-11-22 17:47:58,,113566,,,PF; PG; SF,HOF League,SEASON 30; SEASON 31,94240; 129753; 48536; 48536; 143549; 113566,,,,
124542,OreoBih,oreobih,https://hof-league.com/player/oreobih/,publish,2024-09-27 11:12:12,2025-11-22 17:47:32,,55292,,,C; PF,HOF League,SEASON 30; SEASON 31,124543; 55292; 85076; 55292; 55292,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:1:{i:1459;a:1:{i:1531;i:-1;}},"a:1:{i:1459;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1531;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
128318,Lijeez,lijeez,https://hof-league.com/player/lijeez/,publish,2024-11-13 08:55:49,2025-11-25 13:26:09,,128314,,,SG,EU,EU SEASON 8; SEASON 9,128314; 128314; 133674; 138817; 128314,,,,
129773,Mfeen,mfeen,https://hof-league.com/player/mfeen/,publish,2024-12-09 09:38:00,2025-11-22 17:47:32,,102486,,,PF; PG,HOF League,SEASON 30; SEASON 31,129774; 129774; 129774; 129774; 102486; 102486; 102486; 102486,,,,
129859,DerWeiseTiger,derweisetiger,https://hof-league.com/player/derweisetiger/,publish,2024-12-09 23:38:56,2025-11-25 13:26:41,,144076,,,SG,EU,EU SEASON 8; SEASON 9,128756; 131102; 128756; 128365; 144076,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:1:{i:1487;a:1:{i:1529;i:128756;}},"a:1:{i:1487;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1529;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",1487_1529_128756
130582,nxtgenstreetTTV,nxtgenstreetttv,https://hof-league.com/player/nxtgenstreetttv/,publish,2024-12-28 00:04:11,2025-11-22 17:48:03,,113883,,,PF,HOF League,SEASON 30; SEASON 31,130576; 113883; 113883,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:1:{i:1459;a:1:{i:1533;i:-1;}},"a:1:{i:1459;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1533;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
130625,MaicoBeams,maicobeams,https://hof-league.com/player/maicobeams/,publish,2024-12-28 01:57:46,2025-11-22 17:48:59,,130621,,,PG,HOF League,SEASON 30; SEASON 31,130621; 130621; 130621,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:0:{},a:0:{},
130629,EVAN SYG,evan-syg,https://hof-league.com/player/evan-syg/,publish,2024-12-28 01:56:22,2025-11-22 17:49:00,,130621,,,PF; PG,HOF League,SEASON 30; SEASON 31,130621; 130621; 130621,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:0:{},a:0:{},
131103,CORDIIIE,cordiiie,https://hof-league.com/player/cordiiie/,publish,2025-01-27 17:41:58,2025-11-25 13:26:41,,144076,,,C; PF,EU,EU SEASON 8; SEASON 9,131102; 128756; 128365; 144076,,,,
131211,VJackey,vjackey,https://hof-league.com/player/vjackey/,publish,2025-01-27 17:42:59,2025-11-25 13:26:42,,144082,,,PF,EU,EU SEASON 8; SEASON 9,131210; 133754; 133754; 138772; 144082,,,,
131273,x_Flamme10,x_flamme10,https://hof-league.com/player/x_flamme10/,publish,2025-01-27 17:43:01,2025-11-25 13:26:10,,131274,,,PG,EU,EU SEASON 8; SEASON 9,131274; 131274; 131274; 131274,,,,
131276,GG-NIIKE,gg-niike,https://hof-league.com/player/gg-niike/,publish,2025-01-27 17:43:01,2025-11-25 13:26:10,,131274,,,PG; SG,EU,EU SEASON 8; SEASON 9,131274; 131274; 131274; 131274,,,,
131277,xMarlooo,xmarlooo,https://hof-league.com/player/xmarlooo/,publish,2025-01-27 17:43:01,2025-11-25 13:26:10,,131274,,,C; PG,EU,EU SEASON 8; SEASON 9,131274; 131274; 131274; 131274,,,,
131279,x_Lamal19,x_lamal19,https://hof-league.com/player/x_lamal19/,publish,2025-01-27 17:43:01,2025-11-25 13:26:10,,131274,,,PF; PG,EU,EU SEASON 8; SEASON 9,131274; 131274; 131274; 131274,,,,
133611,FYCB27,fycb27,https://hof-league.com/player/fycb27/,publish,2025-04-22 10:50:27,2025-11-25 13:26:40,,138823,,,LOCK; SF,EU,EU SEASON 8; SEASON 9,133608; 138823; 138823,,,,
133628,PTCreative,ptcreative,https://hof-league.com/player/ptcreative/,publish,2025-04-22 10:50:27,2025-11-25 13:26:11,,111217,,,PG,EU,EU SEASON 8; SEASON 9,111217; 111217,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:0:{},"a:1:{i:1487;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1574;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
133630,BihLarinho,bihlarinho,https://hof-league.com/player/bihlarinho/,publish,2025-04-22 10:50:28,2025-11-25 13:26:11,,111217,,,LOCK,EU,EU SEASON 8; SEASON 9,111217; 111217,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:0:{},"a:1:{i:1487;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1574;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
133632,Henri_Jones_,henri_jones_,https://hof-league.com/player/henri_jones_/,publish,2025-04-22 10:50:28,2025-11-25 13:26:11,,111217,,,C; PG,EU,EU SEASON 8; SEASON 9,111217; 111217,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:0:{},"a:1:{i:1487;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1574;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
133633,LuvAmari,luvamari,https://hof-league.com/player/luvamari/,publish,2025-04-22 10:50:28,2025-11-25 13:27:03,,133634,,,PG; SG,EU,EU SEASON 8; SEASON 9,133634; 133634; 138748; 133634,,,,
133666,Vneyxo,vneyxo,https://hof-league.com/player/vneyxo/,publish,2025-04-22 10:50:29,2025-11-25 13:26:09,,92663,,,PG,EU,EU SEASON 8; SEASON 9,133667; 138685; 92663,,,,
133683,AdmiralMth,admiralmth,https://hof-league.com/player/admiralmth/,publish,2025-04-22 10:51:34,2025-11-25 13:26:09,,92663,,,SG,EU,EU SEASON 8; SEASON 9,128418; 138685; 92663,,,,
134009,DasPhilosoph,dasphilosoph,https://hof-league.com/player/dasphilosoph/,publish,2025-04-24 03:32:03,2025-11-25 13:26:41,,144076,,,PG,EU,EU SEASON 8; SEASON 9,128756; 128365; 144076,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:0:{},"a:1:{i:1487;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1541;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
135479,I CheddR I,i-cheddr-i,https://hof-league.com/player/i-cheddr-i/,publish,2025-06-12 02:27:51,2025-11-22 17:47:33,,120242,,,PG,HOF League,SEASON 30; SEASON 31,120242; 120242; 120242,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:1:{i:1459;a:1:{i:1542;i:-1;}},"a:1:{i:1459;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1542;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
135480,Fen Sins,fen-sins,https://hof-league.com/player/fen-sins/,publish,2025-06-12 02:27:49,2025-11-22 17:47:33,,120242,,,SG,HOF League,SEASON 30; SEASON 31,120242; 120242; 120242,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:0:{},a:0:{},
135483,Reedrix,reedrix,https://hof-league.com/player/reedrix/,publish,2025-06-12 02:28:26,2025-11-22 17:47:33,,120242,,,C,HOF League,SEASON 30; SEASON 31,120242; 120242; 120242,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:1:{i:1459;a:1:{i:1542;i:-1;}},"a:1:{i:1459;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1542;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
135659,Spamuel,spamuel,https://hof-league.com/player/spamuel/,publish,2025-06-14 07:19:54,2025-11-22 17:47:32,,55292,,,PG,HOF League,SEASON 30; SEASON 31,135645; 55292; 55292,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:1:{i:1459;a:1:{i:1542;i:-1;}},"a:1:{i:1459;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1542;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
135663,KinG PeroXide,king-peroxide,https://hof-league.com/player/king-peroxide/,publish,2025-06-14 07:21:18,2025-11-22 17:47:32,,55292,,,C,HOF League,SEASON 30; SEASON 31,135645; 55292; 55292,"a:2:{s:6:""height"";s:0:"""";s:6:""weight"";s:0:"""";}",a:1:{i:1459;a:1:{i:1542;i:-1;}},"a:1:{i:1459;a:2:{i:0;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}i:1542;a:22:{s:3:""pts"";s:0:"""";s:3:""def"";s:0:"""";s:3:""ast"";s:0:"""";s:3:""stl"";s:0:"""";s:3:""blk"";s:0:"""";s:2:""pf"";s:0:"""";s:2:""to"";s:0:"""";s:3:""fgm"";s:0:"""";s:9:""fgpercent"";s:0:"""";s:3:""fga"";s:0:"""";s:7:""threepm"";s:0:"""";s:7:""threepa"";s:0:"""";s:13:""threeppercent"";s:0:"""";s:1:""g"";s:0:"""";s:2:""gs"";s:0:"""";s:9:""ftpercent"";s:0:"""";s:3:""rpg"";s:0:"""";s:3:""apg"";s:0:"""";s:3:""spg"";s:0:"""";s:3:""bpg"";s:0:"""";s:3:""ppg"";s:0:"""";s:3:""eff"";s:0:"""";}}}",
137253,Reallytrxp,reallytrxp,https://hof-league.com/player/reallytrxp/,publish,2025-09-23 21:48:41,2025-11-22 17:39:50,,73304,,,SG,HOF League,SEASON 30; SEASON 31,137254; 73304,,,,
137261,IKnoThatsRightJP,iknothatsrightjp,https://hof-league.com/player/iknothatsrightjp/,publish,2025-09-23 21:48:42,2025-11-22 17:47:58,,143543,,,SF,HOF League,SEASON 30; SEASON 31,137259; 143543,,,,
137263,Defensive1stTeam,defensive1stteam,https://hof-league.com/player/defensive1stteam/,publish,2025-09-23 21:48:42,2025-11-22 17:47:35,,143503,,,C; SF,HOF League,SEASON 30; SEASON 31,137259; 137604; 143503,,,,
137283,StopMortal,stopmortal,https://hof-league.com/player/stopmortal/,publish,2025-09-23 21:48:43,2025-11-22 17:48:03,,113883,,,PG,HOF League,SEASON 30; SEASON 31,113883; 113883,,,,
137285,Mvsephh,mvsephh,https://hof-league.com/player/mvsephh/,publish,2025-09-23 21:48:43,2025-11-22 17:48:03,,113883,,,C,HOF League,SEASON 30; SEASON 31,113883; 113883,,,,
137288,lilShowz,lilshowz,https://hof-league.com/player/lilshowz/,publish,2025-09-23 21:48:43,2025-11-22 17:48:03,,113883,,,C,HOF League,SEASON 30; SEASON 31,113883; 113883,,,,
137303,xkingsworld,xkingsworld,https://hof-league.com/player/xkingsworld/,publish,2025-09-23 21:48:44,2025-11-22 17:39:51,,85076,,,C,HOF League,SEASON 30; SEASON 31,85076; 85076,,,,
137304,orbitsplash,orbitsplash,https://hof-league.com/player/orbitsplash/,publish,2025-09-23 21:48:44,2025-11-22 17:39:52,,85076,,,SG,HOF League,SEASON 30; SEASON 31,85076; 85076,,,,
137306,ohdonn,ohdonn,https://hof-league.com/player/ohdonn/,publish,2025-09-23 21:48:44,2025-11-22 17:39:51,,85076,,,PF,HOF League,SEASON 30; SEASON 31,85076; 85076,,,,
137307,stunsational,stunsational,https://hof-league.com/player/stunsational/,publish,2025-09-23 21:48:44,2025-11-22 17:39:51,,85076,,,PG; SG,HOF League,SEASON 30; SEASON 31,85076; 85076,,,,
137309,staytunedcam,staytunedcam,https://hof-league.com/player/staytunedcam/,publish,2025-09-23 21:48:45,2025-11-22 17:39:51,,85076,,,C; PF,HOF League,SEASON 30; SEASON 31,85076; 85076,,,,
137314,FakeStepk,fakestepk,https://hof-league.com/player/fakestepk/,publish,2025-09-23 21:48:45,2025-11-22 17:48:29,,120327,,,C; PF,HOF League,SEASON 30; SEASON 31,120327; 120327,,,,
137322,o_ihoop5_o,o_ihoop5_o,https://hof-league.com/player/o_ihoop5_o/,publish,2025-09-23 21:48:45,2025-11-22 17:39:52,,73160,,,LK,HOF League,SEASON 30; SEASON 31,73160; 73160,,,,
137323,TaeCP,taecp,https://hof-league.com/player/taecp/,publish,2025-09-23 21:48:45,2025-11-22 17:39:52,,73160,,,C; PF,HOF League,SEASON 30; SEASON 31,73160; 73160,,,,
137325,GK1LLER77,gk1ller77,https://hof-league.com/player/gk1ller77/,publish,2025-09-23 21:48:45,2025-11-22 17:39:52,,73160,,,SG,HOF League,SEASON 30; SEASON 31,73160; 73160,,,,
137326,Ocktheshooter,ocktheshooter,https://hof-league.com/player/ocktheshooter/,publish,2025-09-23 21:48:45,2025-11-22 17:39:52,,73160,,,SG,HOF League,SEASON 30; SEASON 31,73160; 73160,,,,
