Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/4/2025,,Regular Season,RuskaRomaPrep,0|0|0|0|0|69,Win,,,,,,,,,,,,,,
,,,,,,Mir-In-Motion,22,1,1,2,1,1,0,8,66.7,12,6,9,66.7
,,,,,,Earlier-it,16,0,3,1,0,0,1,6,54.5,11,2,5,40.0
,,,,,,zSTNx,14,0,12,0,0,1,1,4,66.7,6,3,5,60.0
,,,,,,|GodSent|-,11,0,0,1,0,3,0,4,80.0,5,3,3,100.0
,,,,,,GodSentMel,6,12,4,0,0,1,0,3,50.0,6,0,1,0.0
,,,Coatesville,0|0|0|0|0|67,Loss,,,,,,,,,,,,,,,
,,,,,,EnvyZayyy,20,1,8,0,0,1,2,6,54.5,11,6,9,66.7
,,,,,,Xmajxx,19,0,5,0,0,1,1,7,70.0,10,4,5,80.0
,,,,,,JlottoDaDon,16,4,3,0,0,4,0,6,75.0,8,4,5,80.0
,,,,,,BudSkrt,12,5,0,0,0,1,2,6,100.0,6,0,0,0
,,,,,,VerifiedMere,0,1,0,1,0,3,0,0,0,0,0,0,0
