Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,Bodega Cats,0|0|0|0|0|96,Win,,,,,,,,,,,,,,
,,,,,,GK1LLER77,32,2,2,1,0,0,1,11,84.6,13,10,12,83.3
,,,,,,goldenboy YP,22,2,7,2,0,1,5,9,81.8,11,4,4,100.0
,,,,,,o_ihoop5_o,15,2,12,5,2,4,1,7,77.8,9,1,2,50.0
,,,,,,lvlr Syn,14,8,0,0,0,1,1,6,60.0,10,2,3,66.7
,,,,,,TaeCP,13,8,4,1,0,1,3,6,85.7,7,1,1,100.0
,,,New Strap City,0|0|0|0|0|64,Loss,,,,,,,,,,,,,,,
,,,,,,TheGlue4,27,0,4,2,0,0,2,11,50.0,22,3,9,33.3
,,,,,,iFlexx_48,14,0,3,3,0,0,1,5,45.5,11,4,10,40.0
,,,,,,|-Dreadz-|,12,10,3,0,1,0,3,6,66.7,9,0,0,0
,,,,,,Yikki-Za,6,1,1,0,0,3,1,2,50.0,4,2,3,66.7
,,,,,,Melo3pt,5,0,6,5,0,1,3,2,40.0,5,1,3,33.3
