Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,Show Up Show Out,0|0|0|0|0|70,Win,,,,,,,,,,,,,,
,,,,,,Oc-ern-,21,1,6,0,0,0,3,8,61.5,13,5,10,50.0
,,,,,,NooCalleriiD_TTV,16,0,5,1,0,3,3,7,53.8,13,2,5,40.0
,,,,,,SteezQueLOE,16,16,4,1,0,1,1,8,80.0,10,0,0,0
,,,,,,YouxBop,12,0,0,0,0,0,1,5,83.3,6,2,3,66.7
,,,,,,CGAninochill,5,5,0,0,0,0,0,2,50.0,4,1,3,33.3
,,,New Strap City,0|0|0|0|0|66,Loss,,,,,,,,,,,,,,,
,,,,,,RickThaShooter,25,0,0,0,0,0,2,10,71.4,14,5,7,71.4
,,,,,,iFlexx_48,20,0,1,5,0,1,0,7,77.8,9,6,6,100.0
,,,,,,TheGlue4,13,0,10,0,0,1,0,6,33.3,18,1,10,10.0
,,,,,,Slim_jim48,8,6,3,0,0,0,1,4,80.0,5,0,0,0
,,,,,,Yikki-Za,0,6,1,0,2,0,0,0,0.0,2,0,2,0.0
