Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/20/2025,,Regular Season,BulletProof,0|0|0|0|0|59,Loss,,,,,,,,,,,,,,
,,,,,,HellaBoots,20,0,4,0,0,2,3,7,77.8,9,4,6,66.7
,,,,,,sonovember,17,10,2,0,0,0,3,8,88.9,9,1,1,100.0
,,,,,,TotallyCoco,10,3,0,2,0,0,0,4,50.0,8,2,5,40.0
,,,,,,HellaHeavys,6,2,9,0,0,0,0,2,33.3,6,2,5,40.0
,,,,,,Jairo2k,6,0,0,0,0,2,0,2,50.0,4,1,1,100.0
,,,THE MOB,0|0|0|0|0|61,Win,,,,,,,,,,,,,,,
,,,,,,Reallytrxp,25,0,0,2,0,1,2,9,56.3,16,7,12,58.3
,,,,,,PattyMil,13,0,10,0,0,0,0,5,62.5,8,3,6,50.0
,,,,,,Hit RB LT,12,9,6,0,0,2,1,6,66.7,9,0,0,0
,,,,,,StopBaited,9,0,1,1,0,0,0,4,100.0,4,1,1,100.0
,,,,,,Gothum,2,4,2,0,0,1,0,1,33.3,3,0,2,0.0
