Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/5/2025,,Regular Season,RuskaRomaPrep,0|0|0|0|0|54,Loss,,,,,,,,,,,,,,
,,,,,,zSTNx,19,0,3,0,0,0,5,7,77.8,9,3,5,60.0
,,,,,,Earlier-it,17,0,2,0,0,1,0,6,66.7,9,3,5,60.0
,,,,,,Mir-In-Motion,8,3,2,0,1,0,1,3,75.0,4,2,3,66.7
,,,,,,GodSentMel,6,6,5,0,0,0,1,2,100.0,2,0,0,0
,,,,,,|GodSent|-,4,0,0,1,0,0,0,2,66.7,3,0,1,0.0
,,,Hoop Nation,0|0|0|0|0|67,Win,,,,,,,,,,,,,,,
,,,,,,Perlsmutty,23,0,6,3,0,1,0,8,100.0,8,7,7,100.0
,,,,,,wavvyxxll,18,3,2,1,0,1,0,8,66.7,12,2,2,100.0
,,,,,,HAAMICIDE,9,0,1,0,0,4,0,4,66.7,6,1,2,50.0
,,,,,,Deadpoolk,9,1,2,0,0,0,1,4,100.0,4,1,1,100.0
,,,,,,TTurboXXL,8,2,3,3,0,1,0,3,50.0,6,2,5,40.0
