Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/20/2025,,Regular Season,Under The Influence,0|0|0|0|0|78,Win,,,,,,,,,,,,,,
,,,,,,Love A Eater,22,4,9,0,0,0,2,7,50.0,14,6,13,46.2
,,,,,,Gods Jumpuh,21,0,9,2,1,2,1,8,88.9,9,5,5,100.0
,,,,,,Korvoski,16,3,0,2,0,4,1,6,66.7,9,4,7,57.1
,,,,,,IIBeebsterII,14,12,3,0,0,1,1,7,87.5,8,0,0,0
,,,,,,ItsEalo,5,0,2,1,0,2,1,2,33.3,6,1,5,20.0
,,,Must See TV,0|0|0|0|0|61,Loss,,,,,,,,,,,,,,,
,,,,,,A WalkingBucket_,32,1,4,1,0,0,2,12,57.1,21,8,10,80.0
,,,,,,Osakueva,15,0,6,3,0,1,4,6,54.5,11,3,8,37.5
,,,,,,Jery05,10,7,2,0,0,1,0,4,66.7,6,0,2,0.0
,,,,,,Flac0__0,2,6,1,0,0,2,0,1,33.3,3,0,0,0
,,,,,,Ali-The-Great,2,0,1,1,0,3,0,1,33.3,3,0,2,0.0
