Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/29/2025,,Regular Season,Wen family,0|0|0|0|0|71,Win,,,,,,,,,,,,,,
,,,,,,oMirabal CF,29,0,3,1,0,0,2,10,40.0,25,7,18,38.9
,,,,,,I Ryan II,29,0,5,0,0,0,0,10,58.8,17,6,12,50.0
,,,,,,iiiTzDJ,5,4,1,2,0,2,0,2,28.6,7,1,3,33.3
,,,,,,Yerythebest2,4,8,4,0,1,0,1,2,50.0,4,0,1,0.0
,,,,,,PAGAN7PRl,4,18,6,0,0,0,1,2,66.7,3,0,0,0
,,,Untouchabulls,0|0|0|0|0|63,Loss,,,,,,,,,,,,,,,
,,,,,,ISwaggyz,24,0,6,1,0,2,1,9,56.3,16,6,10,60.0
,,,,,,LockGPT,19,0,2,0,0,2,1,7,63.6,11,5,8,62.5
,,,,,,ICHEVVAI,14,1,1,0,1,4,0,5,41.7,12,4,9,44.4
,,,,,,Controverssy,6,13,7,0,1,1,1,3,42.9,7,0,0,0
,,,,,,ICoscu,0,6,2,0,0,0,1,0,0.0,2,0,1,0.0
