Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/5/2025,,Regular Season,Nightmare City,0|0|0|0|0|76,Win,,,,,,,,,,,,,,
,,,,,,island Devil,37,1,6,2,0,0,1,13,50.0,26,8,18,44.4
,,,,,,xLattin,21,0,2,1,0,0,1,8,57.1,14,5,11,45.5
,,,,,,IIBallwatchingll,10,4,0,2,0,4,0,5,55.6,9,0,2,0.0
,,,,,,XxCLUSIVE,8,19,8,0,0,0,0,4,80.0,5,0,1,0.0
,,,,,,Catchingblessing,0,3,3,0,0,2,2,0,0,0,0,0,0
,,,Fenix,0|0|0|0|0|60,Loss,,,,,,,,,,,,,,,
,,,,,,VizionHated,23,1,7,0,0,0,3,8,33.3,24,5,17,29.4
,,,,,,llchillzll,18,0,4,1,0,2,1,8,80.0,10,2,4,50.0
,,,,,,R3L4X PR-,14,15,5,0,0,0,1,7,100.0,7,0,0,0
,,,,,,PanSobao-PR,3,0,1,2,0,3,0,1,20.0,5,1,4,25.0
,,,,,,DC-24RD-,2,3,3,0,0,1,0,1,50.0,2,0,1,0.0
