Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/25/2025,,Regular Season,Before The Fame,0|0|0|0|0|39,Loss,,,,,,,,,,,,,,
,,,,,,Jack3sOnly,20,0,4,0,0,2,1,7,50.0,14,4,10,40.0
,,,,,,ohdonn,6,2,1,2,0,0,0,2,66.7,3,2,3,66.7
,,,,,,xkingsworld,6,5,0,0,0,2,2,3,60.0,5,0,1,0.0
,,,,,,stunsational,5,0,3,1,0,0,1,2,50.0,4,1,3,33.3
,,,,,,jayotoocold,2,1,0,1,0,1,2,1,100.0,1,0,0,0
,,,Liquid Pro Am,0|0|0|0|0|59,Win,,,,,,,,,,,,,,,
,,,,,,doodlebam,28,0,1,2,0,2,2,10,66.7,15,6,11,54.5
,,,,,,Antoinelove,25,0,6,0,0,1,1,8,66.7,12,8,11,72.7
,,,,,,winningNgaining,4,10,5,2,0,0,2,2,100.0,2,0,0,0
,,,,,,jaysnagss,2,3,0,1,0,1,0,1,100.0,1,0,0,0
,,,,,,Zayynossll,0,1,4,0,0,1,0,0,0.0,2,0,1,0.0
