Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/25/2025,,Regular Season,Hidden Greatness,0|0|0|0|0|64,Loss,,,,,,,,,,,,,,
,,,,,,Futurewyd,20,0,12,0,0,1,4,7,41.2,17,6,13,46.2
,,,,,,Tfjuice,18,1,0,1,0,1,1,7,87.5,8,4,5,80.0
,,,,,,EvolutionDrizzy,12,0,1,1,0,0,0,4,80.0,5,4,5,80.0
,,,,,,Bufsi,9,6,0,0,1,0,4,4,57.1,7,1,2,50.0
,,,,,,Yessirdylan,5,5,1,1,0,0,2,2,40.0,5,1,4,25.0
,,,Rockstar,0|0|0|0|0|89,Win,,,,,,,,,,,,,,,
,,,,,,iSnap380-,30,0,1,3,0,0,0,11,61.1,18,8,14,57.1
,,,,,,Pgjeree,29,1,10,1,0,0,2,11,68.8,16,7,10,70.0
,,,,,,Solotry,18,0,0,0,0,2,1,8,88.9,9,2,3,66.7
,,,,,,iiExcuseMe-,6,5,1,3,1,3,1,2,66.7,3,2,3,66.7
,,,,,,Candidness,6,14,8,3,1,0,2,3,75.0,4,0,0,0
