Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/2/2025,,Regular Season,Nun But Killas,0|0|0|0|0|97,Win,,,,,,,,,,,,,,
,,,,,,Blewstrips,32,1,3,1,0,2,2,10,62.5,16,7,12,58.3
,,,,,,DellCobain,30,6,5,3,1,2,0,11,84.6,13,8,10,80.0
,,,,,,Daehonncho,15,0,2,0,0,2,1,6,50.0,12,3,8,37.5
,,,,,,Defensive1stTeam,14,19,7,1,0,2,1,6,100.0,6,0,0,0
,,,,,,Hennmothy,6,1,1,1,0,1,2,3,50.0,6,0,1,0.0
,,,New Strap City,0|0|0|0|0|70,Loss,,,,,,,,,,,,,,,
,,,,,,TheGlue4,21,1,3,1,0,0,2,9,50.0,18,3,9,33.3
,,,,,,iFlexx_48,18,0,3,1,0,4,0,6,66.7,9,6,6,100.0
,,,,,,|-Dreadz-|,16,10,5,1,0,2,2,7,63.6,11,0,0,0
,,,,,,Yikki-Za,12,2,0,0,0,1,1,5,71.4,7,2,4,50.0
,,,,,,Melo3pt,3,0,10,1,0,0,1,0,0.0,6,0,6,0.0
