Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/29/2025,,Regular Season,Black Men Don't Cheat,0|0|0|0|0|77,Loss,,,,,,,,,,,,,,
,,,,,,Ejenk21,31,0,12,2,0,0,3,10,58.8,17,9,16,56.3
,,,,,,push meds,18,0,2,3,0,1,1,8,47.1,17,2,10,20.0
,,,,,,Ksquaddavis,14,0,2,2,0,4,1,6,85.7,7,2,3,66.7
,,,,,,LeGunDownJames,8,11,4,0,1,1,5,4,66.7,6,0,1,0.0
,,,,,,ysalB,6,6,1,2,1,2,0,3,50.0,6,0,3,0.0
,,,Fenix,0|0|0|0|0|91,Win,,,,,,,,,,,,,,,
,,,,,,VizionHated,56,1,13,2,0,1,3,18,60.0,30,12,22,54.5
,,,,,,xLeCuban,13,7,4,2,1,1,3,5,83.3,6,3,3,100.0
,,,,,,llchillzll,11,0,1,2,0,1,0,4,44.4,9,3,7,42.9
,,,,,,ZFANIA_PR,6,16,3,0,0,1,4,3,60.0,5,0,0,0
,,,,,,R3L4X PR-,5,1,1,1,0,1,0,2,40.0,5,1,2,50.0
