Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/29/2025,,Regular Season,Bad Energy,0|0|0|0|0|80,Win,,,,,,,,,,,,,,
,,,,,,StopMortal,25,1,9,3,0,1,2,9,69.2,13,7,10,70.0
,,,,,,nxtgenstreetTTV,20,1,2,2,0,2,0,7,87.5,8,6,7,85.7
,,,,,,Mvsephh,17,18,9,0,1,1,1,7,87.5,8,1,1,100.0
,,,,,,ILocksy,14,1,0,1,0,4,3,5,62.5,8,0,3,0.0
,,,,,,AintThatOurBall,4,3,3,0,0,2,1,2,25.0,8,0,2,0.0
,,,Fenix,0|0|0|0|0|64,Loss,,,,,,,,,,,,,,,
,,,,,,VizionHated,40,0,8,0,0,1,4,14,70.0,20,9,13,69.2
,,,,,,xLeCuban,10,4,2,5,0,3,1,4,44.4,9,2,5,40.0
,,,,,,ZFANIA_PR,6,5,4,0,0,1,1,3,75.0,4,0,0,0
,,,,,,llchillzll,5,0,0,1,0,2,1,2,33.3,6,1,3,33.3
,,,,,,R3L4X PR-,3,0,1,0,0,1,0,1,33.3,3,1,2,50.0
