Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/21/2025,,Regular Season,Show Up Show Out,0|0|0|0|0|67,Loss,,,,,,,,,,,,,,
,,,,,,Oc-ern-,19,0,1,1,0,2,3,6,35.3,17,6,16,37.5
,,,,,,NooCalleriiD_TTV,16,0,6,1,0,2,4,6,40.0,15,4,12,33.3
,,,,,,OC-SlightlyLate,14,14,6,2,0,2,0,7,70.0,10,0,0,0
,,,,,,YouxBop,10,5,5,1,0,3,0,4,44.4,9,2,5,40.0
,,,,,,QueTreyz33,8,9,2,0,0,1,1,3,60.0,5,2,2,100.0
,,,Loyalty Runs Deep,0|0|0|0|0|91,Win,,,,,,,,,,,,,,,
,,,,,,BlacLabelz0,32,2,12,0,0,3,1,10,58.8,17,10,17,58.8
,,,,,,IIIAmVicious,28,0,2,1,0,3,1,10,58.8,17,8,14,57.1
,,,,,,R1 oSaints,15,5,5,0,0,0,0,5,55.6,9,4,6,66.7
,,,,,,Damnn_CB,14,16,5,0,0,1,2,5,62.5,8,1,2,50.0
,,,,,,Sessions4467,2,3,1,3,1,3,1,1,33.3,3,0,2,0.0
