Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/5/2025,,Regular Season,Abandoned Ones,0|0|0|0|0|87,Win,,,,,,,,,,,,,,
,,,,,,WavyJC_,34,0,6,2,0,0,2,12,70.6,17,10,14,71.4
,,,,,,Wrap Again,27,2,7,0,0,1,3,11,73.3,15,5,7,71.4
,,,,,,KingSebass_,13,16,3,0,0,0,2,6,75.0,8,0,0,0
,,,,,,sSq5der,7,7,2,0,1,4,0,3,60.0,5,1,2,50.0
,,,,,,Ima sell,6,0,2,2,0,4,0,3,60.0,5,0,2,0.0
,,,Free Smoke,0|0|0|0|0|69,Loss,,,,,,,,,,,,,,,
,,,,,,ill-Dante-lli,25,0,9,0,0,1,2,10,55.6,18,5,12,41.7
,,,,,,IssaCreed-_,15,9,4,0,0,0,3,7,63.6,11,0,1,0.0
,,,,,,DonFloatinn,14,0,0,2,0,0,0,5,45.5,11,4,7,57.1
,,,,,,WaveLuciann,10,0,1,2,0,2,0,4,40.0,10,2,4,50.0
,,,,,,ooJxden,5,6,1,2,0,2,0,2,50.0,4,1,3,33.3
