Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/24/2025,,Regular Season,Nightmare City,0|0|0|0|0|62,Win,,,,,,,,,,,,,,
,,,,,,xLattin,25,0,0,1,0,0,1,9,56.3,16,7,10,70.0
,,,,,,island Devil,12,0,9,0,0,0,1,4,23.5,17,3,15,20.0
,,,,,,Xxmoneycashxx,11,1,1,3,1,5,1,4,100.0,4,3,3,100.0
,,,,,,XxCLUSIVE,10,18,2,1,0,1,1,5,83.3,6,0,0,0
,,,,,,Catchingblessing,4,2,4,3,0,1,0,2,40.0,5,0,1,0.0
,,,Hidden Greatness,0|0|0|0|0|51,Loss,,,,,,,,,,,,,,,
,,,,,,Futurewyd,20,1,6,0,0,1,3,8,50.0,16,2,7,28.6
,,,,,,EvolutionDrizzy,16,0,0,1,0,1,2,6,54.5,11,4,7,57.1
,,,,,,Bufsi,8,13,2,1,0,1,2,4,44.4,9,0,4,0.0
,,,,,,Tfjuice,4,2,2,1,0,0,1,2,66.7,3,0,1,0.0
,,,,,,Yessirdylan,3,11,2,1,2,0,0,1,16.7,6,1,5,20.0
