Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/29/2025,,Regular Season,Black Men Don't Cheat,0|0|0|0|0|83,Loss,,,,,,,,,,,,,,
,,,,,,push meds,25,0,5,1,0,0,1,9,60.0,15,6,11,54.5
,,,,,,Ksquaddavis,22,0,2,4,0,3,0,8,72.7,11,6,9,66.7
,,,,,,ysalB,13,1,2,0,0,0,1,5,71.4,7,3,4,75.0
,,,,,,Ejenk21,12,0,9,0,0,0,1,4,36.4,11,4,10,40.0
,,,,,,LeGunDownJames,11,11,5,0,0,2,2,4,100.0,4,0,0,0
,,,Wen family,0|0|0|0|0|91,Win,,,,,,,,,,,,,,,
,,,,,,oMirabal CF,45,1,3,2,0,1,3,17,58.6,29,9,17,52.9
,,,,,,I Ryan II,33,0,3,1,0,2,0,12,75.0,16,9,13,69.2
,,,,,,Yerythebest2,6,11,3,0,0,1,1,2,50.0,4,2,3,66.7
,,,,,,iiiTzDJ,5,3,1,1,0,4,1,2,50.0,4,1,1,100.0
,,,,,,PAGAN7PRl,2,13,7,0,0,0,1,1,33.3,3,0,0,0
