Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/29/2025,,Regular Season,Out for blood,0|0|0|0|0|73,Win,,,,,,,,,,,,,,
,,,,,,Cr vonte,22,2,3,1,0,2,2,9,56.3,16,4,9,44.4
,,,,,,Duffyszn2k,19,1,4,2,0,1,3,7,63.6,11,5,8,62.5
,,,,,,Zee Da A1 PG,17,0,6,1,0,0,4,5,62.5,8,4,7,57.1
,,,,,,Rich Rell,8,2,0,3,0,5,2,3,50.0,6,2,3,66.7
,,,,,,xMyless,7,10,8,3,0,1,0,3,75.0,4,1,2,50.0
,,,Black Lotus,0|0|0|0|0|71,Loss,,,,,,,,,,,,,,,
,,,,,,IIIIRASIIII,21,2,3,5,0,3,2,9,81.8,11,1,2,50.0
,,,,,,GlorHole,18,1,8,2,0,1,5,6,60.0,10,6,10,60.0
,,,,,,PrimeeShotzz,17,0,4,0,0,1,1,6,50.0,12,3,7,42.9
,,,,,,IIICixBoXeMIII,15,8,3,1,0,2,1,7,77.8,9,1,3,33.3
,,,,,,IISuStojakovicll,0,4,3,1,0,2,1,0,0.0,1,0,1,0.0
