Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/21/2025,,Regular Season,Untouchabulls,0|0|0|0|0|59,Win,,,,,,,,,,,,,,
,,,,,,ISwaggyz,18,0,7,0,0,2,1,6,40.0,15,2,7,28.6
,,,,,,Controverssy,14,14,4,0,1,2,2,7,87.5,8,0,0,0
,,,,,,LockGPT,13,2,6,0,0,1,2,5,62.5,8,3,4,75.0
,,,,,,ICoscu,8,5,0,1,1,0,1,3,50.0,6,2,2,100.0
,,,,,,ICHEVVAI,6,0,2,1,0,0,1,2,40.0,5,2,3,66.7
,,,Heartless,0|0|0|0|0|56,Loss,,,,,,,,,,,,,,,
,,,,,,GINOBILLI,21,0,9,2,0,1,2,8,66.7,12,5,9,55.6
,,,,,,Prvmx,15,0,1,1,0,4,0,7,70.0,10,1,4,25.0
,,,,,,EmbraceDaEgo,8,4,0,1,2,0,0,2,66.7,3,2,3,66.7
,,,,,,ILouiiV,8,7,6,0,1,2,1,4,50.0,8,0,1,0.0
,,,,,,lllllll1,4,0,2,1,0,0,1,2,28.6,7,0,3,0.0
