Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/18/2025,,Regular Season,Show Up Show Out,0|0|0|0|0|51,Loss,,,,,,,,,,,,,,
,,,,,,NooCalleriiD_TTV,18,0,8,1,0,0,3,5,35.7,14,3,10,30.0
,,,,,,Ragu_TheSauceGod,15,11,2,0,0,0,0,7,87.5,8,0,0,0
,,,,,,YouxBop,8,0,1,5,0,5,0,4,57.1,7,0,1,0.0
,,,,,,Oc-ern-,7,0,3,4,0,2,2,3,37.5,8,1,5,20.0
,,,,,,QueTreyz33,3,4,0,0,0,3,1,1,25.0,4,1,3,33.3
,,,6ix Elite,0|0|0|0|0|63,Win,,,,,,,,,,,,,,,
,,,,,,StephBeenLit,24,0,3,1,0,2,1,8,66.7,12,5,5,100.0
,,,,,,Dungardoctor,22,14,5,0,0,1,2,8,88.9,9,4,4,100.0
,,,,,,RhinoDiarrhea,10,1,10,1,0,0,7,2,25.0,8,2,6,33.3
,,,,,,InEdWeTrust-,4,0,0,1,0,3,0,2,66.7,3,0,1,0.0
,,,,,,IIManuck,3,6,0,0,1,4,1,1,33.3,3,1,2,50.0
