Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/1/2025,,Regular Season,Show Up Show Out,0|0|0|0|0|78,Win,,,,,,,,,,,,,,
,,,,,,Oc-ern-,29,0,6,1,0,0,1,11,68.8,16,7,10,70.0
,,,,,,NooCalleriiD_TTV,27,0,4,2,0,4,1,10,76.9,13,7,10,70.0
,,,,,,SteezQueLOE,12,13,5,0,0,0,0,6,66.7,9,0,0,0
,,,,,,YouxBop,5,0,4,2,0,0,0,2,40.0,5,1,3,33.3
,,,,,,OC-SlightlyLate,5,3,1,3,0,4,5,2,100.0,2,1,1,100.0
,,,Spaced Out SOE,0|0|0|0|0|65,Loss,,,,,,,,,,,,,,,
,,,,,,TheParanoidduck,21,8,4,1,0,0,1,9,75.0,12,3,4,75.0
,,,,,,Integrals,15,0,5,2,0,0,2,6,60.0,10,2,3,66.7
,,,,,,MikeHonchoooo,15,0,3,1,0,0,3,6,60.0,10,3,6,50.0
,,,,,,Ablueeee,9,0,3,0,0,1,2,3,60.0,5,3,5,60.0
,,,,,,Newfound Joy,5,4,3,2,0,1,0,2,40.0,5,1,3,33.3
