Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/5/2025,,Regular Season,BulletProof,0|0|0|0|0|60,Loss,,,,,,,,,,,,,,
,,,,,,HellaHeavys,31,0,4,0,0,0,1,9,47.4,19,7,15,46.7
,,,,,,sonovember,10,14,0,0,0,0,3,5,50.0,10,0,0,0
,,,,,,HellaBoots,8,1,8,0,0,0,5,3,42.9,7,2,5,40.0
,,,,,,TotallyCoco,6,5,3,0,0,0,2,2,40.0,5,2,5,40.0
,,,,,,Jairo2k,5,0,1,0,0,2,0,2,40.0,5,1,3,33.3
,,,Hells Paradise,0|0|0|0|0|90,Win,,,,,,,,,,,,,,,
,,,,,,Sinnerz ll,25,0,9,0,0,0,0,9,75.0,12,5,8,62.5
,,,,,,TTV 4kJayW,25,0,2,1,0,0,0,10,83.3,12,5,6,83.3
,,,,,,DonJulioTV,16,1,2,3,0,5,0,7,63.6,11,2,4,50.0
,,,,,,Tzuld,15,5,2,2,0,3,0,5,83.3,6,5,6,83.3
,,,,,,Shankavelli,9,7,8,2,0,2,2,4,80.0,5,1,1,100.0
