Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
12/6/2025,,Regular Season,DogHouse,0|0|0|0|0|98,Win,,,,,,,,,,,,,,
,,,,,,LvKaid,33,0,16,0,0,0,1,12,70.6,17,9,14,64.3
,,,,,,ShootLikeDev,24,1,3,2,0,3,0,8,80.0,10,8,10,80.0
,,,,,,Itsphoenix658,18,1,1,1,1,0,0,6,85.7,7,6,7,85.7
,,,,,,KingPapiDrip,15,10,6,1,0,2,1,7,100.0,7,1,1,100.0
,,,,,,STF_Merk,8,3,1,1,1,2,4,3,75.0,4,2,3,66.7
,,,Franchise,0|0|0|0|0|65,Loss,,,,,,,,,,,,,,,
,,,,,,Immapopper,28,8,4,0,0,1,2,13,86.7,15,1,2,50.0
,,,,,,iiKardiyo,14,0,14,1,0,0,3,5,50.0,10,2,5,40.0
,,,,,,Mallorybellaire,9,0,2,2,0,0,3,3,33.3,9,3,6,50.0
,,,,,,Alsmoovee,8,1,0,0,0,1,0,3,100.0,3,2,2,100.0
,,,,,,Llucciffferrr,6,0,0,3,0,4,1,2,40.0,5,2,5,40.0
