Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/26/2025,,Regular Season,Out for blood,0|0|0|0|0|71,Win,,,,,,,,,,,,,,
,,,,,,xMyless,22,4,5,0,0,1,0,9,75.0,12,3,5,60.0
,,,,,,Zee Da A1 PG,20,2,9,1,0,0,2,8,80.0,10,4,6,66.7
,,,,,,Cr vonte,17,3,2,1,0,2,0,7,87.5,8,3,4,75.0
,,,,,,Duffyszn2k,10,0,4,2,0,0,1,4,33.3,12,2,8,25.0
,,,,,,OnShvtBo,2,5,1,0,1,1,2,1,33.3,3,0,2,0.0
,,,A5,0|0|0|0|0|67,Loss,,,,,,,,,,,,,,,
,,,,,,DeceptionsBD,23,0,5,1,0,0,1,10,83.3,12,3,4,75.0
,,,,,,SleepyCucumber,16,0,9,1,0,0,1,6,46.2,13,3,6,50.0
,,,,,,IMannyGunz,13,1,1,2,0,2,1,6,60.0,10,1,3,33.3
,,,,,,Come on Duuude,10,12,2,0,0,1,1,5,83.3,6,0,0,0
,,,,,,HowToLock,5,4,1,1,1,1,3,2,66.7,3,1,2,50.0
