Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/20/2025,,Regular Season,BOOM3Rz,0|0|0|0|0|26,Win,,,,,,,,,,,,,,
,,,,,,Coachwhogamesttv,11,0,3,0,0,0,0,4,80.0,5,3,3,100.0
,,,,,,NeverPassingIt,9,0,0,0,0,0,0,3,60.0,5,3,3,100.0
,,,,,,IlMarkNuttlI,6,3,2,0,0,0,0,2,100.0,2,2,2,100.0
,,,,,,XFrostFades,0,1,0,0,0,1,0,0,0.0,1,0,1,0.0
,,,,,,Laayupk,0,3,2,0,1,0,1,0,0,0,0,0,0
,,,Know Ego,0|0|0|0|0|9,Loss,,,,,,,,,,,,,,,
,,,,,,llSummon,4,1,0,0,1,0,0,2,50.0,4,0,1,0.0
,,,,,,Belichecked,3,0,1,0,0,0,0,1,100.0,1,1,1,100.0
,,,,,,AustinReegs,2,0,1,0,0,0,0,1,33.3,3,0,2,0.0
,,,,,,Shalla-Bal,0,0,0,1,1,0,0,0,0.0,2,0,1,0.0
,,,,,,FeenBitesBak,0,1,0,0,0,0,0,0,0.0,1,0,1,0.0
