Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/30/2025,,Regular Season,Bodega Cats,0|0|0|0|0|78,Win,,,,,,,,,,,,,,
,,,,,,goldenboy YP,32,1,8,0,0,2,2,14,82.4,17,4,6,66.7
,,,,,,GK1LLER77,21,1,0,0,0,0,1,8,80.0,10,4,5,80.0
,,,,,,lvlr Syn,13,3,0,0,3,1,0,5,62.5,8,3,5,60.0
,,,,,,o_ihoop5_o,7,4,16,6,2,3,1,3,75.0,4,1,1,100.0
,,,,,,TaeCP,5,9,2,1,0,2,0,2,66.7,3,0,1,0.0
,,,RuskaRomaPrep,0|0|0|0|0|50,Loss,,,,,,,,,,,,,,,
,,,,,,zSTNx,28,0,5,0,0,0,4,11,73.3,15,6,10,60.0
,,,,,,GodSentMel,7,12,2,0,0,0,1,2,40.0,5,1,3,33.3
,,,,,,|GodSent|-,6,0,0,1,0,2,1,3,42.9,7,0,4,0.0
,,,,,,Mir-In-Motion,6,5,1,0,1,1,1,2,20.0,10,2,6,33.3
,,,,,,Earlier-it,3,1,0,1,0,0,1,1,12.5,8,1,7,14.3
