Date,Time,Court,Teams,Results,Outcome,Players,PTS,REB,AST,STL,BLK,PF,TO,FGM,FG%,FGA,3PM,3PA,3P%
11/17/2025,,Regular Season,INetwork Esports,0|0|0|0|0|64,Loss,,,,,,,,,,,,,,
,,,,,,iball_splash,27,0,8,0,0,0,0,11,57.9,19,5,12,41.7
,,,,,,ChicagoStreetz-,15,1,2,5,0,1,3,6,100.0,6,3,3,100.0
,,,,,,CantGuardRobTTV,15,7,2,1,0,1,1,7,77.8,9,0,0,0
,,,,,,HansonCaroline10,5,0,3,1,0,0,2,2,33.3,6,1,5,20.0
,,,,,,GetEmChoppa,2,3,1,0,0,3,2,1,33.3,3,0,2,0.0
,,,DUB DYNASTY,0|0|0|0|0|72,Win,,,,,,,,,,,,,,,
,,,,,,Itsk3nnyttv,22,0,15,3,0,0,3,8,57.1,14,6,10,60.0
,,,,,,Walksum-,19,0,2,2,0,0,3,7,70.0,10,4,6,66.7
,,,,,,Dynastyxkdub2k,14,1,2,2,0,3,0,6,75.0,8,2,4,50.0
,,,,,,Zendrawlin,14,13,0,0,0,1,1,7,87.5,8,0,0,0
,,,,,,DynastyxTay,3,0,0,1,0,1,0,1,100.0,1,1,1,100.0
